iteration,scenario,dalys_averted,total_cost_usd,cost_per_daly,as_reduction_pct,mn_reduction_pct,fe_reduction_pct
545,S3_multi_treatment,46158840.26615446,808000000,17.504772549332408,73.16389054459745,62.88936969927228,92.81529062695428
545,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
545,S5_fertilizer_policy,7249586.191826716,50000000,6.896945381016463,15.722014917326899,,
546,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
546,S2_po4_removal,34652870.75830105,151500000,4.371932156983224,70.50416994085882,14.14068120428019,
546,S3_multi_treatment,49487894.51525131,808000000,16.32722523183904,83.10980025947929,54.14937476473624,94.97171426124673
546,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
546,S5_fertilizer_policy,6828679.140245713,50000000,7.32206023641065,14.809203238334096,,
547,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
547,S2_po4_removal,37064003.37763653,151500000,4.087523909827054,76.42648209135142,12.030738446359798,
547,S3_multi_treatment,51783981.79480237,808000000,15.603280628395018,77.45554339268797,86.18246562398248,96.56084617282123
547,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
547,S5_fertilizer_policy,8048329.626819082,50000000,6.212469210180865,17.45423188361732,,
548,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
548,S2_po4_removal,34653945.98801872,151500000,4.3717965063020445,64.56516696631385,32.2210216390893,
548,S3_multi_treatment,52208916.88139052,808000000,15.476283521369233,85.48796063250282,64.71652762884037,95.71754766405155
548,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
548,S5_fertilizer_policy,8059979.169832364,50000000,6.20348997763476,17.479495986172783,,
549,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
549,S2_po4_removal,23413791.231218845,151500000,6.470545436400622,50.210306718713426,1.7244191311786776,
549,S3_multi_treatment,52885162.13410221,808000000,15.278387498390087,89.00318496980147,62.87207090182878,74.37621089065533
549,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
549,S5_fertilizer_policy,8021848.903120734,50000000,6.232977036073135,17.39680373227312,,
550,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
550,S2_po4_removal,30729631.253257312,151500000,4.930094954651991,61.80700970434446,14.715588252285169,
550,S3_multi_treatment,56469777.21011867,808000000,14.308538831196534,86.60316191875161,88.86570627415341,98.52294801402881
550,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
550,S5_fertilizer_policy,5747858.207754448,50000000,8.69889238613174,12.465251132109795,,
551,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
551,S2_po4_removal,27686620.327760242,151500000,5.471957147767045,54.70889944869521,16.23351098014851,
551,S3_multi_treatment,48813906.533940375,808000000,16.552660038347813,75.41956677650361,72.6688003272358,97.08651215022267
551,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
551,S5_fertilizer_policy,12376563.903327286,50000000,4.039893494716908,26.840776447728643,,
552,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
552,S2_po4_removal,32342276.79918603,151500000,4.6842713313186675,64.49155307223876,17.188949135773154,
552,S3_multi_treatment,54425971.75226994,808000000,14.8458534406655,89.4998406788614,69.44801290770314,84.49473396012849
552,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
552,S5_fertilizer_policy,10960381.919338174,50000000,4.561884829193906,23.769534353520733,,
553,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
553,S2_po4_removal,25549494.078186437,151500000,5.929667316948838,54.086426736698165,4.0236086294966,
553,S3_multi_treatment,57111824.8643589,808000000,14.147683109741411,93.6266567763771,76.36290441373346,75.99775854240947
553,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
553,S5_fertilizer_policy,14817540.281361721,50000000,3.374379218856764,32.13446715128449,,
554,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
554,S2_po4_removal,26073557.983302057,151500000,5.810484326574192,53.74237576331438,8.529217213238278,
554,S3_multi_treatment,68044143.15904534,808000000,11.874644348322429,91.34556454905884,86.70952891047757,98.72885387769082
554,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
554,S5_fertilizer_policy,6879142.514568172,50000000,7.268347747428325,14.918642025994922,,
555,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
555,S2_po4_removal,32475693.280056745,151500000,4.665027431239961,68.44912353302709,6.025985585703245,
555,S3_multi_treatment,68088721.19538675,808000000,11.866869957527486,96.95570728422935,83.64037594854875,94.4004610981379
555,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
555,S5_fertilizer_policy,4236108.032013431,50000000,11.803287267967738,9.186752444685679,,
556,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
556,S2_po4_removal,34173011.467264414,151500000,4.433323066804558,71.88579279635978,6.7693241720095765,
556,S3_multi_treatment,52030306.069933474,808000000,15.529410857471689,79.69495128963015,82.81373009421087,87.71078665763018
556,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
556,S5_fertilizer_policy,3546261.9850806966,50000000,14.099353124600643,7.690698800580666,,
557,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
557,S2_po4_removal,25646959.489343777,151500000,5.907132970789295,47.872942732418,23.575371073645847,
557,S3_multi_treatment,56563722.54178092,808000000,14.284774121844068,93.58135317514567,68.87868145764094,95.46696602747741
557,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
557,S5_fertilizer_policy,11406215.636380382,50000000,4.3835748502355045,24.736403932626857,,
558,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
558,S2_po4_removal,34260207.753728814,151500000,4.422039734522948,71.09741948521912,9.743918638511204,
558,S3_multi_treatment,57510493.81192383,808000000,14.049609844116393,96.11664718209458,70.05183554725225,82.63226413359416
558,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
558,S5_fertilizer_policy,7818737.055867024,50000000,6.394894679631284,16.95631962629633,,
559,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
559,S2_po4_removal,27478576.45572512,151500000,5.51338604618418,58.535357340457175,3.2160404403642864,
559,S3_multi_treatment,46425934.991977535,808000000,17.404065209233234,66.62770079552224,85.15624488671376,89.83238120353211
559,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
559,S5_fertilizer_policy,5496265.335679345,50000000,9.097086284285062,11.919627315357651,,
560,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
560,S2_po4_removal,23840912.45662421,151500000,6.354622553798508,46.9018742066672,14.611286310829168,
560,S3_multi_treatment,50115876.09216988,808000000,16.122635440194212,78.49815709736292,74.12325797267172,86.24272852381173
560,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
560,S5_fertilizer_policy,12372459.680372462,50000000,4.041233618188262,26.831875711491797,,
561,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
561,S2_po4_removal,13868429.433624297,151500000,10.92409207005698,26.844919328308865,9.833107235492063,
561,S3_multi_treatment,44213529.7915231,808000000,18.274948953632627,69.9023683487291,58.77064007333881,98.676926302991
561,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
561,S5_fertilizer_policy,1685237.0641099513,50000000,29.669416288566634,3.654735809754237,,
562,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
562,S2_po4_removal,28706392.10623678,151500000,5.277570216393894,59.01645457199538,9.855083271049589,
562,S3_multi_treatment,55060587.292728625,808000000,14.674743582088627,90.28174097259833,68.30165951462487,98.86086768732304
562,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
562,S5_fertilizer_policy,5211334.972011417,50000000,9.594470566282082,11.301705228571967,,
563,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
563,S2_po4_removal,34788711.99492934,151500000,4.354860853200947,64.55310213432226,33.147138303211044,
563,S3_multi_treatment,68054351.52187002,808000000,11.872863115010952,92.63028629185311,92.57706403707908,96.61328622059798
563,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
563,S5_fertilizer_policy,3250905.3692431897,50000000,15.380330806626953,7.050165534645665,,
564,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
564,S2_po4_removal,35495926.18043393,151500000,4.26809542114469,75.545495645961,4.363026440048868,
564,S3_multi_treatment,54229455.37947009,808000000,14.899651754678851,92.77469432699932,57.12622902860834,89.64299466139349
564,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
564,S5_fertilizer_policy,6413002.431146659,50000000,7.796660072536397,13.907734485730183,,
565,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
565,S2_po4_removal,34498958.84627265,151500000,4.391436874228117,73.0238637830007,5.457131761679133,
565,S3_multi_treatment,56326379.67590454,808000000,14.344965975962566,87.73302667617939,87.14718000936594,85.5614963287626
565,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
565,S5_fertilizer_policy,7843731.43619436,50000000,6.374517078603486,17.010524378120483,,
566,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
566,S2_po4_removal,20642647.807984628,151500000,7.339174771048481,44.432706996491106,1.0180540284191086,
566,S3_multi_treatment,68056441.01020503,808000000,11.872498590968647,92.89324825170904,86.70052098258573,83.59086477989233
566,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
566,S5_fertilizer_policy,5713663.08021082,50000000,8.750953512322804,12.391092926232199,,
567,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
567,S2_po4_removal,31948589.243270233,151500000,4.7419934209430705,69.00074096980592,0.86865860591369,
567,S3_multi_treatment,57132647.7464916,808000000,14.142526766573978,97.27840654940633,62.155335240288366,91.7108166741269
567,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
567,S5_fertilizer_policy,6759143.249124952,50000000,7.3973872363887345,14.65840231141734,,
568,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
568,S2_po4_removal,29941006.04011505,151500000,5.059950216670069,64.10030096246261,2.5321611727128284,
568,S3_multi_treatment,68102423.78314124,808000000,11.864482277061342,98.68017698843727,87.74201014634349,93.81188778455311
568,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
568,S5_fertilizer_policy,8720574.42695953,50000000,5.733567257384528,18.912114098717996,,
569,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
569,S2_po4_removal,23118008.53015627,151500000,6.553332645516414,46.90919209283852,9.818140721978752,
569,S3_multi_treatment,52589724.33651255,808000000,15.364218204106713,85.62169645967575,69.14404440555539,84.43262812703574
569,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
569,S5_fertilizer_policy,12871110.174391203,50000000,3.8846687910015483,27.913287849792013,,
570,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
570,S2_po4_removal,40595110.47530064,151500000,3.731976541662017,85.22456883927504,8.56078070065676,
570,S3_multi_treatment,68098435.98743722,808000000,11.865177052657415,98.17831317983749,73.79444976599018,86.88802587784514
570,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
570,S5_fertilizer_policy,6066735.159180924,50000000,8.241665193565257,13.156792422117626,,
571,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
571,S2_po4_removal,28807127.30423013,151500000,5.259115162717153,62.017466231534144,1.3873830243485974,
571,S3_multi_treatment,68082057.33252832,808000000,11.868031485205321,96.11706061264827,88.28207524472226,92.2546678468629
571,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
571,S5_fertilizer_policy,2509258.0460464954,50000000,19.92620889620275,5.441771624957381,,
572,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
572,S2_po4_removal,28344870.02311793,151500000,5.344882508772748,60.6993766342624,2.3478073565961903,
572,S3_multi_treatment,54234829.6461842,808000000,14.898175310427078,92.72610429123455,57.4866903349916,88.78190540632885
572,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
572,S5_fertilizer_policy,11219237.660234876,50000000,4.45663079027361,24.33090899093139,,
573,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
573,S2_po4_removal,16182988.369577453,151500000,9.361682560731875,33.33046402069959,5.371818847394184,
573,S3_multi_treatment,47923356.69023855,808000000,16.860254702579724,80.45871444166377,59.566719300665675,57.660105724169995
573,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
573,S5_fertilizer_policy,12823774.702032715,50000000,3.8990079880360367,27.810632472940576,,
574,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
574,S2_po4_removal,31697666.5281075,151500000,4.779531637310251,64.53528986198661,12.801682308719458,
574,S3_multi_treatment,68061676.93412566,808000000,11.871585250272819,93.55218890849908,85.40728532411627,96.80433525157494
574,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
574,S5_fertilizer_policy,5458015.8171252385,50000000,9.16083823779302,11.836676442662835,,
575,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
575,S2_po4_removal,33456958.271071725,151500000,4.528206024365137,71.3950129821932,3.5371739441251924,
575,S3_multi_treatment,48356818.16706963,808000000,16.70912253176818,84.0367232729636,43.85383057452164,95.0209746028518
575,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
575,S5_fertilizer_policy,12127333.241530836,50000000,4.122917957657152,26.300275503407583,,
576,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
576,S2_po4_removal,30625170.206982642,151500000,4.946911281670444,65.16748304677992,3.7997811778235913,
576,S3_multi_treatment,47008198.77473873,808000000,17.188490966690754,77.30348084943304,55.08152295067511,96.78173479449306
576,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
576,S5_fertilizer_policy,7652255.403978363,50000000,6.5340213257917785,16.595274603146486,,
577,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
577,S2_po4_removal,28178761.800918773,151500000,5.376389533022715,59.98508705727199,3.4252460707343544,
577,S3_multi_treatment,58016599.892267495,808000000,13.927048491300694,97.63430902428401,65.87223166494192,96.73641952058172
577,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
577,S5_fertilizer_policy,5803933.920359686,50000000,8.614846531006226,12.586861271882066,,
578,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
578,S2_po4_removal,40831712.866681695,151500000,3.7103513265450743,80.0567275073796,25.848749686564567,
578,S3_multi_treatment,46964156.37625893,808000000,17.204610118546828,75.3602118076378,63.97446591835435,80.88507475736142
578,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
578,S5_fertilizer_policy,20736152.842505045,50000000,2.4112476590889034,44.970029418422236,,
579,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
579,S2_po4_removal,29936838.605953276,151500000,5.060654599977451,61.68648521111846,9.850247950668562,
579,S3_multi_treatment,44711802.115083575,808000000,18.071291287259932,72.75585316065332,53.60164199321201,97.57741247992553
579,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
579,S5_fertilizer_policy,9054809.438424103,50000000,5.521927362471582,19.63696206894604,,
580,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
